t,mem_avail_mib,mem_free_mib,cached_mib,anon_mib,swap_used_mib,pswpout,pswpin,vllm_anon_mib,vllm_file_mib,vllm_swap_mib,vllm_procs,gpu0,gpu1,gpu2,gpu3,gpu4
06:26:09,25897,267,25532,2675,13782,236244456,154267732,1581,1054,6121,6,42263,26240,42047,26240,4
06:26:10,25870,248,25524,2706,13782,236244466,154271499,1596,1288,6105,6,42263,26240,42047,26240,4
06:26:11,25846,387,25359,2725,13782,236244466,154277168,1609,1499,6092,6,42263,26240,42047,26240,4
06:26:12,25819,403,25316,2746,13782,236244466,154283545,1627,1723,6075,6,42263,26240,42047,26240,4
06:26:13,25762,337,25325,2768,13782,236244466,154290134,1645,1961,6057,6,42263,26240,42047,26240,4
06:26:14,25731,420,25212,2786,13782,236244466,154295515,1661,2192,6041,6,42263,26240,42047,26240,4
06:26:16,25870,225,25608,2635,13802,236280134,154299486,1435,2371,6268,6,42263,26240,42047,26240,4
06:26:17,26138,278,25763,2434,13859,236313036,154305245,1334,2522,6369,6,42263,26240,42047,26240,4
06:26:18,26115,260,25758,2448,13860,236313264,154309412,1342,2756,6362,6,42263,26240,42047,26240,4
06:26:19,26108,240,25770,2452,13858,236313271,154311066,1348,2979,6357,6,42263,26240,42047,26240,4
06:26:20,26083,311,25675,2461,13858,236313297,154313253,1355,3199,6350,6,42263,26240,42047,26240,4
06:26:21,26007,387,25520,2563,13858,236313321,154316852,1489,1133,6337,6,42263,26240,42047,26240,4
06:26:23,25041,415,24529,3531,13859,236314248,154317375,2521,2163,6336,6,42263,26240,42047,26240,4
06:26:24,25437,3113,22228,3148,13859,236314938,154323011,2131,2966,6314,6,42263,26240,42047,26240,4
06:26:25,26013,4994,20924,2522,13860,236315663,154328441,1412,3507,6293,6,42123,26240,42047,26240,4
06:26:26,25872,3967,21810,2532,13860,236315663,154329992,1418,3706,6287,6,40297,26240,42047,26240,4
06:26:27,25967,3166,22707,2517,13859,236315663,154331250,1422,3917,6284,6,40297,26240,40315,26240,4
06:26:28,25955,2296,23564,2530,13859,236315663,154334443,1435,1191,6271,6,40297,26240,40315,26240,4
06:26:29,25948,1337,24516,2535,13859,236315663,154335445,1438,1224,6268,6,40297,26240,40315,26240,4
06:26:31,25680,684,24909,2680,13848,236315663,154344179,1449,1393,6258,6,40297,26240,40481,26240,4
06:26:32,25498,277,25148,2727,13848,236315663,154357117,1449,1768,6258,6,40317,26240,40501,26240,8962
06:26:33,25592,350,25169,2727,13850,236316044,154357235,1450,2141,6258,6,40317,26240,40501,26240,8962
06:26:34,25609,378,25156,2728,13850,236316240,154357741,1450,2517,6257,6,40317,26240,40501,26240,8962
06:26:35,25598,248,25276,2729,13851,236316628,154358135,1450,2892,6257,6,40317,26240,40501,26240,9344
06:26:36,25586,250,25262,2732,13852,236316877,154358271,1450,3272,6257,6,40317,26240,40501,26240,9344
06:26:37,25599,270,25254,2730,13852,236317470,154358391,1450,3651,6257,6,40317,26240,40501,26240,9344
06:26:38,25598,288,25235,2731,13852,236317470,154358521,1450,4028,6257,6,40317,26240,40501,26240,9344
06:26:39,25616,815,24727,2720,13854,236318192,154358611,1450,4403,6257,6,40317,26240,40501,26240,9344
06:26:41,25581,1263,24243,2734,13854,236319364,154361582,1450,4780,6257,6,40317,26240,40501,26240,9344
06:26:42,25589,1162,24352,2732,13854,236319778,154361779,1450,5144,6257,6,40317,26240,40501,26240,9344
06:26:43,25575,910,24590,2732,13853,236319778,154361852,1450,5522,6257,6,40317,26240,40501,26240,9344
06:26:44,25573,717,24781,2734,13853,236319778,154362460,1453,1031,6254,6,40317,26760,40501,26880,9344
06:26:45,25460,571,24814,2821,13853,236319778,154390965,1540,1032,6168,6,40317,28776,40501,28776,9344
06:26:46,25309,390,24845,2924,13853,236319778,154426126,1642,1032,6065,6,40317,28776,40501,28776,9344
06:26:47,25218,390,24753,3044,13853,236320150,154465690,1758,1032,5949,6,40317,28776,40501,28776,9344
06:26:48,25019,267,24677,3155,13853,236320799,154502604,1866,1032,5842,6,40317,28776,40501,28776,9344
06:26:49,24942,333,24534,3306,13853,236321113,154537929,1995,1032,5712,6,40317,28776,40501,28776,9344
06:26:50,24783,252,24456,3503,13853,236321113,154572747,2182,1035,5525,6,40317,28776,40501,28776,9344
06:26:52,24629,242,24313,3669,13853,236321113,154616089,2325,1035,5383,6,40317,28776,40501,28776,9344
06:26:53,24507,294,24138,3761,13853,236321190,154638855,2342,1039,5366,6,40317,24566,40501,24566,9344
06:26:54,24515,227,24212,3738,13853,236321190,154641060,2342,1039,5366,6,40317,24566,40501,24566,9344
06:26:55,24545,317,24152,3738,13853,236321318,154641142,2342,1039,5366,6,40317,24566,40501,24566,9344
06:26:56,24524,231,24218,3761,13853,236321318,154642599,2342,1039,5366,6,40317,24566,40501,24566,9344
06:26:57,24526,293,24158,3761,13853,236321368,154642764,2342,1039,5366,6,40317,24566,40501,24566,9344
06:26:58,24524,229,24220,3762,13852,236321368,154642831,2342,1039,5366,6,40317,24566,40501,24566,9344
06:26:59,24503,280,24164,3762,13853,236321453,154642904,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:00,24521,344,24102,3764,13853,236321453,154643445,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:01,24528,289,24163,3764,13853,236321453,154643665,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:02,24521,334,24112,3769,13852,236321453,154644697,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:04,24503,252,24176,3769,13852,236321453,154644743,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:05,24510,320,24114,3772,13852,236321453,154645046,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:06,24500,249,24176,3777,13852,236321453,154645345,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:07,24492,295,24122,3790,13852,236321579,154645503,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:08,24503,241,24187,3782,13852,236321579,154645566,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:09,24493,292,24126,3786,13852,236321628,154645914,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:10,24491,230,24185,3788,13852,236321628,154648897,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:11,24482,282,24124,3791,13852,236321658,154649016,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:12,24486,224,24186,3795,13852,236321658,154649151,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:13,24514,313,24125,3783,13852,236321658,154649440,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:14,24513,250,24187,3783,13852,236321658,154649459,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:16,24499,290,24133,3785,13852,236321659,154649780,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:17,24499,340,24084,3787,13852,236321659,154650113,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:18,24492,239,24177,3787,13851,236321659,154650289,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:19,24503,314,24114,3793,13851,236321659,154651918,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:20,24500,248,24176,3794,13851,236321659,154651991,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:21,24484,288,24120,3794,13851,236321659,154652162,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:22,24489,231,24183,3795,13851,236321659,154652256,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:23,24495,298,24122,3795,13851,236321669,154652307,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:24,24498,237,24185,3796,13851,236321669,154652366,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:25,24473,282,24115,3820,13851,236321669,154652542,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:27,24470,338,24055,3821,13851,236321669,154652584,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:28,24457,387,23995,3821,13851,236321669,154652637,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:29,24463,330,24057,3822,13851,236321669,154652834,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:30,24472,400,23996,3822,13851,236321671,154653082,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:31,24463,328,24059,3823,13851,236321671,154653121,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:32,24462,512,23876,3833,13851,236321671,154653394,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:33,24475,462,23937,3824,13851,236321671,154653586,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:34,24461,386,23999,3826,13851,236321671,154653702,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:35,24459,321,24062,3829,13851,236321671,154653816,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:36,24464,263,24126,3833,13851,236321671,154653956,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:37,24466,587,23803,3838,13851,236321671,154654147,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:39,24441,496,23869,3843,13851,236321671,154654226,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:40,24442,433,23933,3813,13851,236321671,154654304,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:41,24437,366,23995,3832,13851,236321671,154654489,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:42,24442,306,24060,3835,13851,236321671,154654623,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:43,24441,242,24123,3844,13851,236321671,154657380,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:44,24444,314,24054,3851,13851,236321671,154658902,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:45,24432,239,24117,3852,13851,236321671,154659174,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:46,24437,307,24053,3853,13851,236321671,154659254,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:47,24426,362,23989,3854,13851,236321671,154659462,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:48,24433,305,24051,3855,13851,236321671,154659548,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:50,24429,363,23990,3858,13851,236321672,154659682,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:51,24406,244,24085,3863,13851,236321672,154660114,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:52,24414,313,24025,3866,13851,236321672,154660135,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:53,24409,245,24087,3870,13851,236321672,154660390,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:54,24409,306,24027,3873,13851,236321672,154660579,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:55,24417,252,24089,3854,13851,236321672,154660624,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:56,24437,333,24028,3858,13851,236321672,154660678,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:57,24436,269,24091,3846,13851,236321672,154660758,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:58,24442,336,24030,3847,13851,236321672,154660795,2342,1039,5366,6,40317,24566,40501,24566,9344
06:27:59,24437,268,24093,3848,13851,236321672,154660802,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:00,24451,344,24031,3849,13851,236321672,154661278,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:02,24436,267,24093,3859,13851,236321672,154661416,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:03,24441,339,24026,3849,13851,236321672,154661469,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:04,24431,267,24088,3851,13851,236321672,154661703,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:05,24431,259,24111,3847,13850,236321674,154661788,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:06,24439,281,24081,3849,13850,236321674,154662131,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:07,24446,469,23901,3848,13845,236321674,154662233,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:08,24415,374,23964,3848,13845,236321674,154662237,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:09,24427,323,24027,3848,13845,236321674,154662263,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:10,24436,390,23969,3859,13845,236321674,154662344,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:11,24421,308,24036,3860,13845,236321674,154662377,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:12,24428,376,23975,3861,13845,236321674,154662539,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:14,24434,320,24037,3860,13845,236321674,154662540,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:15,24434,381,23976,3862,13845,236321674,154662571,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:16,24433,558,23798,3865,13845,236321674,154662587,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:17,24438,501,23861,3854,13845,236321674,154662633,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:18,24409,407,23926,3848,13845,236321674,154662679,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:19,24421,355,23989,3848,13845,236321674,154662684,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:20,24443,315,24051,3849,13845,236321674,154663052,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:21,24447,380,23990,3850,13845,236321674,154663063,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:22,24439,310,24053,3851,13845,236321674,154663178,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:23,24436,367,23992,3850,13845,236321674,154663190,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:25,24437,428,23932,3853,13845,236321674,154663221,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:26,24427,351,24000,3860,13845,236321674,154663784,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:27,24437,413,23947,3860,13845,236321678,154663798,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:28,24387,339,23970,3905,13845,236321678,154664641,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:29,24385,274,24033,3907,13845,236321678,154665010,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:30,24372,320,23974,3914,13845,236321678,154665248,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:31,24280,384,23816,3989,13845,236321678,154665435,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:32,24303,323,23892,3945,13844,236321678,154668287,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:33,24292,377,23821,3951,13836,236321678,154669286,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:34,24295,978,23221,3980,13836,236321678,154669388,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:35,24268,878,23293,3952,13836,236321678,154669636,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:37,24339,943,23298,3892,13836,236321678,154669695,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:38,24320,864,23357,3894,13836,236321678,154670418,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:39,24325,808,23419,3894,13836,236321678,154670464,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:40,24362,905,23358,3891,13836,236321678,154670497,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:41,24331,812,23419,3898,13836,236321678,154670656,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:42,24342,760,23482,3902,13836,236321678,154670674,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:43,24334,690,23543,3920,13836,236321678,154670689,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:44,24355,650,23606,3889,13836,236321678,154670703,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:45,24351,583,23668,3890,13836,236321678,154670951,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:46,24321,490,23731,3890,13836,236321678,154670957,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:48,24314,419,23794,3891,13836,236321678,154671058,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:49,24343,386,23857,3891,13836,236321678,154671082,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:50,24362,342,23919,3892,13836,236321678,154671168,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:51,24367,285,23982,3892,13836,236321678,154671208,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:52,24377,358,23930,3893,13836,236321678,154671226,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:53,24371,290,23992,3897,13836,236321678,154671409,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:54,24378,357,23937,3899,13836,236321678,154671410,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:55,24361,278,23999,3907,13836,236321678,154671447,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:56,24358,335,23939,3907,13836,236321679,154671480,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:57,24371,408,23878,3908,13836,236321679,154671580,2342,1039,5366,6,40317,24566,40501,24566,9344
06:28:58,24356,332,23941,3908,13836,236321679,154671580,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:00,24373,408,23881,3909,13836,236321679,154671783,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:01,24354,328,23942,3909,13836,236321679,154672034,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:02,24362,396,23883,3909,13836,236321679,154672103,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:03,24346,317,23945,3909,13836,236321679,154672120,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:04,24366,398,23886,3912,13836,236321679,154672143,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:05,24362,332,23948,3914,13836,236321679,154672222,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:06,24371,402,23887,3917,13836,236321679,154672368,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:07,24355,323,23950,3921,13836,236321679,154672404,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:08,24373,409,23881,3923,13836,236321679,154672429,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:09,24329,308,23946,3927,13836,236321679,154672929,2342,1039,5366,6,40317,24566,40501,24566,9344
06:29:10,23933,278,23579,4331,13680,236321679,154684557,2764,1125,5323,6,40319,24566,40501,24566,9344
06:29:12,23861,328,23457,4381,13665,236321679,154687185,2809,1133,5316,6,40319,24566,40501,24566,9344
06:29:13,23851,317,23457,4389,13326,236321679,154687455,2816,1134,5315,6,40319,24566,40501,24566,9344
06:29:14,23852,319,23457,4387,13324,236321679,154687463,2831,1134,5315,6,40319,24566,40501,24566,9344
06:29:15,23853,1351,22425,4440,13323,236321679,154687848,2881,1135,5314,6,40319,24566,40501,24566,9344
06:29:16,23813,1245,22488,4455,13321,236321679,154688016,2897,1141,5313,6,40319,24566,40501,24566,9344
06:29:17,23721,1121,22519,4526,13317,236321679,154688989,2968,1156,5310,6,40319,24566,40501,24566,9344
06:29:18,23694,1227,22438,4546,13313,236321679,154690567,2989,1327,5304,6,40319,24586,40501,24586,9344
06:29:19,23506,1033,22444,4600,13303,236321679,154691799,3034,1505,5300,6,40947,24650,41129,24650,9344
06:29:20,23431,948,22450,4624,13300,236321679,154692229,3057,1508,5299,6,40947,24682,41129,24682,9344
06:29:22,23361,844,22464,4643,13299,236321679,154692344,3079,1512,5298,6,40947,24682,41129,24682,9344
06:29:23,23386,895,22437,4692,13298,236321679,154692475,3160,1512,5298,6,40947,24682,41129,24682,9344
06:29:24,23441,1286,22101,4769,13298,236321679,154692492,3193,1515,5298,6,40947,24682,41129,24682,9344
06:29:25,23395,1196,22146,4774,13298,236321679,154692813,3199,1516,5298,6,40947,24682,41129,24682,9344
06:29:26,23364,1402,21908,4801,13297,236321679,154692905,3222,1515,5298,6,40947,24682,41129,24682,9344
06:29:27,23434,1584,21796,4829,13297,236321679,154692948,3250,1515,5298,6,40947,24682,41129,24682,9344
06:29:28,23314,1703,21557,4865,13297,236321679,154692954,3286,1516,5298,6,40947,24682,41129,24682,9344
06:29:29,23370,1877,21440,4891,13297,236321679,154692990,3312,1516,5298,6,40947,24682,41129,24682,9344
06:29:30,23278,1897,21326,4923,13297,236321679,154693063,3344,1516,5298,6,40947,24682,41129,24682,9344
06:29:32,23282,2013,21216,4946,13297,236321679,154693075,3365,1516,5298,6,40947,24682,41129,24682,9344
06:29:33,23214,2446,20714,5043,13297,236321679,154693086,3463,1514,5298,6,40947,24682,41129,24682,9344
06:29:34,23100,2702,20416,5087,13297,236321679,154693199,3505,1515,5297,6,40947,24762,41129,24682,9344
06:29:35,22893,2916,20133,5103,13296,236321679,154693259,3519,1517,5297,6,40947,24762,41129,24762,9344
06:29:36,22902,2859,20113,5110,13296,236321679,154693293,3523,1517,5297,6,40947,24762,41129,24762,9344
06:29:37,22963,3154,19879,5153,13296,236321679,154693303,3563,1517,5297,6,40947,24762,41129,24762,9344
06:29:38,22977,3401,19644,5156,13296,236321679,154693335,3563,1517,5297,6,40947,24762,41129,24762,9344
06:29:39,22915,3459,19524,5137,13296,236321679,154695917,3563,1517,5297,6,40947,24762,41129,24762,9344
06:29:40,22813,3612,19267,5301,13296,236321679,154699924,3607,1515,5297,6,40947,24762,41129,24762,9344
06:29:41,22564,3509,19121,5543,13296,236321679,154703075,3843,1546,5285,6,40947,24774,41129,24774,9344
06:29:43,22433,3483,19015,5641,13296,236321679,154703182,3927,1552,5285,6,40947,25030,41129,24774,9344
06:29:44,22399,3817,18648,5694,13296,236321679,154703212,3997,1553,5285,6,40947,25030,41129,25030,9344
06:29:45,22264,3666,18663,5723,13296,236321679,154703220,4014,1553,5285,6,40947,25030,41129,25030,9344
06:29:46,22252,3641,18675,5725,13296,236321679,154703226,4034,1553,5285,6,40947,25030,41129,25030,9344
06:29:47,22194,3682,18576,5765,13295,236321679,154703248,4082,1553,5285,6,40947,25030,41129,25030,9344
06:29:48,22218,3699,18582,5766,13295,236321679,154703300,4094,1553,5285,6,40947,25030,41129,25030,9344
06:29:49,22138,3606,18596,5794,13295,236321679,154703322,4117,1553,5285,6,40947,25030,41129,25030,9344
06:29:50,22099,3555,18607,5904,13295,236321679,154703394,4132,1553,5285,6,40947,25030,41129,25030,9344
06:29:51,22209,3884,18388,5893,13292,236321679,154703397,4179,1554,5285,6,40947,25030,41129,25030,9344
06:29:53,22082,3754,18390,5865,13289,236321679,154703422,4179,1554,5285,6,40947,25030,41129,25030,9344
06:29:54,22025,3695,18393,5890,13289,236321679,154703510,4180,1554,5285,6,40947,25030,41129,25030,9344
06:29:55,22081,3748,18395,5871,13289,236321679,154703513,4184,1554,5285,6,40947,25030,41129,25030,9344
06:29:56,22098,3764,18397,5880,13289,236321679,154703563,4207,1554,5285,6,40947,25030,41129,25030,9344
06:29:57,22045,3707,18400,5956,13289,236321679,154703569,4236,1554,5285,6,40947,25030,41129,25030,9344
06:29:58,21525,3186,18401,6480,13289,236321679,154703581,4245,1552,5285,6,40947,25030,41129,25030,9344
06:29:59,21430,3216,18276,6594,13289,236321679,154703601,4245,1551,5285,6,40947,25030,41129,25030,9344
06:30:00,21423,3207,18279,6597,13289,236321679,154703864,4245,1551,5285,6,40947,25030,41129,25030,9344
06:30:01,21426,3210,18279,6597,13289,236321679,154703874,4246,1551,5285,6,40947,25030,41129,25030,9344
06:30:02,21522,3423,18162,6603,13289,236321679,154703939,4250,1552,5285,6,40947,25030,41129,25030,9344
06:30:04,21151,3151,18062,6874,13283,236321679,154706990,4502,1586,5274,6,40959,25030,41141,25030,9344
06:30:05,21002,2998,18065,6924,13283,236321679,154707138,4521,1590,5273,6,40961,25030,41143,25030,9344
06:30:06,20961,2953,18069,6937,13281,236321679,154707237,4591,1596,5273,6,40961,25030,41143,25030,9344
06:30:07,21194,3183,18071,6674,13281,236321679,154707626,4606,1597,5273,6,40961,25030,41143,25030,9344
06:30:08,21293,3508,17849,6330,13281,236321679,154707679,4624,1597,5273,6,40961,28704,41143,28704,9344
06:30:09,21337,3546,17855,6330,13281,236321679,154707712,4638,1598,5273,6,40961,28704,41143,28704,9344
06:30:10,20999,3205,17858,6822,13281,236321679,154707810,4651,1598,5273,6,40961,28704,41143,28704,9344
06:30:11,20828,3031,17860,7016,13280,236321679,154708779,4681,1598,5270,6,40961,28704,41143,28704,9344
06:30:12,20819,3023,17859,6990,13280,236321679,154708793,4691,1598,5270,6,40963,28704,41145,28704,9344
06:30:14,20746,2948,17862,6998,13280,236321679,154708795,4698,1598,5270,6,40963,28704,41145,28704,9344
06:30:15,20742,2934,17871,7036,13280,236321679,154708820,4708,1598,5270,6,40963,28704,41145,28704,9344
06:30:16,20716,2885,17895,7011,13280,236321679,154708968,4709,1598,5270,6,40963,28704,41145,28704,9344
06:30:17,20728,2861,17931,7018,13280,236321679,154709143,4713,1598,5270,6,40963,28704,41145,28704,9344
06:30:18,20778,2907,17934,7023,13280,236321679,154709211,4715,1598,5270,6,40963,28704,41145,28704,9344
06:30:19,20785,2913,17935,7065,13280,236321679,154709221,4754,1598,5270,6,40963,28704,41145,28704,9344
06:30:20,21172,3296,17939,6477,13280,236321679,154709258,4774,1598,5270,6,40963,28706,41145,28706,9344
06:30:21,20756,2878,17941,7055,13280,236321679,154709267,4775,1598,5270,6,40963,28706,41145,28706,9344
06:30:22,20620,2739,17944,7236,13280,236321679,154709270,4788,1598,5270,6,40963,28706,41145,28706,9344
06:30:23,20192,2312,17944,7754,13280,236321679,154709270,4788,1598,5270,6,40963,28706,41145,28706,9344
06:30:25,20589,2708,17944,7073,13279,236321679,154709318,4788,1598,5270,6,41743,28706,41925,28706,9344
06:30:26,20599,2716,17946,7110,13279,236321679,154710409,4795,1598,5270,6,41743,28706,41925,28706,9344
06:30:27,20515,2629,17949,7263,13279,236321679,154710410,4812,1598,5270,6,41743,28706,41925,28706,9344
06:30:28,20025,2137,17951,7810,13279,236321679,154710451,4812,1598,5270,6,41743,28706,41925,28706,9344
06:30:29,20021,2133,17951,7811,13279,236321679,154710457,4812,1598,5270,6,41743,28706,41925,28706,9344
06:30:30,20040,2152,17951,7815,13279,236321679,154710509,4812,1598,5270,6,41743,28706,41925,28706,9344
06:30:31,20513,2624,17954,7139,13279,236321679,154710517,4818,1598,5270,6,41743,28706,41925,28706,9344
06:30:32,21076,3184,17958,6453,13279,236321679,154710548,4818,1598,5270,6,41743,28706,41925,28706,9344
06:30:33,21023,3122,17965,6902,13279,236321679,154710778,4833,1598,5270,6,41743,28706,41925,28706,9344
06:30:35,20598,2695,17966,7359,13279,236321679,154710802,4833,1598,5270,6,41743,28706,41925,28706,9344
06:30:36,20639,2734,17967,7149,13279,236321679,154710823,4833,1598,5270,6,41743,28706,41925,28706,9344
06:30:37,20481,2571,17972,7377,13279,236321679,154710866,4836,1598,5270,6,41743,28706,41925,28706,9344
06:30:38,21059,3148,17973,6694,13279,236321679,154710866,4836,1598,5270,6,41743,28706,41925,28706,9344
06:30:39,20986,3070,17977,6694,13279,236321679,154710890,4838,1598,5270,6,41743,28706,41925,28706,9344
06:30:40,21112,3193,17981,6713,13279,236321679,154711055,4841,1598,5270,6,41743,28706,41925,28706,9344
06:30:41,21137,3215,17983,6714,13279,236321679,154711076,4846,1598,5270,6,41743,28706,41925,28706,9344
06:30:42,21207,3284,17985,6504,13279,236321679,154711086,4846,1598,5270,6,41743,28706,41925,28706,9344
06:30:43,21134,3206,17990,6695,13279,236321679,154711102,4851,1598,5270,6,41743,28706,41925,28706,9344
06:30:44,21341,3410,17992,6513,13279,236321679,154711110,4853,1598,5270,6,41745,28706,41927,28706,9344
06:30:46,21284,3349,17996,6521,13279,236321679,154711393,4859,1598,5270,6,41745,28706,41927,28706,9344
06:30:47,21184,3245,18001,6561,13279,236321679,154711504,4865,1598,5270,6,41745,28706,41927,28706,9344
06:30:48,21239,3296,18005,6540,13279,236321679,154711507,4870,1598,5270,6,41745,28706,41927,28706,9344
06:30:49,21251,3304,18009,6524,13279,236321679,154711531,4876,1598,5270,6,41745,28706,41927,28706,9344
