t,mem_avail_mib,mem_free_mib,cached_mib,anon_mib,swap_used_mib,pswpout,pswpin,vllm_anon_mib,vllm_file_mib,vllm_swap_mib,vllm_procs,gpu0,gpu1,gpu2,gpu3,gpu4
17:55:48,3926,780,19990,7091,20112,206639620,136786941,1103,1380,10605,6,44128,31976,44127,31976,9670
17:55:49,3880,730,19994,7100,20103,206639620,136789134,1112,1380,10596,6,44128,31976,44127,31976,9670
17:55:50,3887,724,20007,7105,20103,206639620,136789219,1113,1380,10595,6,44128,31976,44127,31976,9670
17:55:51,3874,711,20007,7107,20102,206639620,136789333,1113,1380,10595,6,44128,31976,44127,31976,9670
17:55:52,3880,717,20007,7109,20102,206639620,136789422,1113,1380,10595,6,44128,31976,44127,31976,9670
17:55:53,3865,701,20008,7115,20102,206639620,136789516,1114,1380,10595,6,44128,31976,44127,31976,9670
17:55:54,3856,691,20009,7118,20101,206639620,136789649,1114,1380,10594,6,44128,31976,44127,31976,9670
17:55:55,3872,698,20019,7100,20101,206639620,136789725,1114,1380,10594,6,44128,31976,44127,31976,9670
17:55:56,3910,715,20039,7101,20101,206639620,136789780,1114,1380,10594,6,44128,31976,44127,31976,9670
17:55:58,3895,700,20039,7101,20100,206639620,136789844,1115,1380,10594,6,44128,31976,44127,31976,9670
17:55:59,3908,713,20039,7101,20100,206639620,136789902,1115,1380,10593,6,44128,31976,44127,31976,9670
17:56:00,3901,705,20040,7102,20099,206639620,136790134,1115,1380,10593,6,44128,31976,44127,31976,9670
17:56:01,3899,688,20057,7103,20099,206639620,136790243,1115,1380,10593,6,44128,31976,44127,31976,9670
17:56:02,3924,667,20101,7119,20098,206639620,136790426,1115,1380,10593,6,44128,31976,44127,31976,9670
17:56:03,3915,658,20101,7105,20098,206639620,136790529,1116,1380,10593,6,44128,31976,44127,31976,9670
17:56:04,3902,643,20104,7103,20097,206639620,136790580,1116,1380,10593,6,44128,31976,44127,31976,9670
17:56:05,3889,622,20111,7104,20097,206639620,136790664,1116,1380,10592,6,44128,31976,44127,31976,9670
17:56:06,3897,621,20120,7105,20097,206639620,136790746,1116,1380,10592,6,44128,31976,44127,31976,9670
17:56:08,3884,607,20121,7104,20096,206639620,136790792,1116,1380,10592,6,44128,31976,44127,31976,9670
17:56:09,3915,634,20125,7105,20096,206639620,136790836,1116,1380,10592,6,44128,31976,44127,31976,9670
17:56:10,3911,630,20125,7111,20096,206639620,136790885,1117,1380,10592,6,44128,31976,44127,31976,9670
17:56:11,3900,617,20127,7123,20096,206639620,136790934,1117,1380,10592,6,44128,31976,44127,31976,9670
17:56:12,3869,586,20127,7123,20096,206639620,136790979,1117,1380,10591,6,44128,31976,44127,31976,9670
17:56:13,3869,585,20128,7123,20095,206639620,136791030,1117,1380,10591,6,44128,31976,44127,31976,9670
17:56:14,3843,559,20128,7124,20095,206639620,136791069,1117,1380,10591,6,44128,31976,44127,31976,9670
17:56:15,3842,558,20128,7128,20095,206639620,136791112,1117,1380,10591,6,44128,31976,44127,31976,9670
17:56:16,3872,588,20128,7127,20095,206639620,136791160,1117,1380,10591,6,44128,31976,44127,31976,9670
17:56:18,3869,585,20128,7128,20095,206639620,136791214,1117,1380,10591,6,44128,31976,44127,31976,9670
17:56:19,3874,590,20128,7132,20095,206639620,136791250,1118,1380,10591,6,44128,31976,44127,31976,9670
17:56:20,3853,569,20128,7108,20094,206639620,136791301,1118,1380,10591,6,44128,31976,44127,31976,9670
17:56:21,3853,564,20133,7149,20073,206639620,136796535,1135,1380,10574,6,44128,31976,44127,31976,9670
17:56:22,3836,546,20136,7161,20070,206639620,136797511,1145,1380,10571,6,44128,31976,44127,31976,9670
17:56:23,3829,540,20136,7161,20070,206639620,136797511,1145,1380,10571,6,44128,31976,44127,31976,9670
17:56:24,3820,531,20133,7176,20070,206639620,136797517,1145,1380,10571,6,44128,31976,44127,31976,9670
17:56:25,3812,522,20133,7176,20069,206639620,136797535,1145,1380,10571,6,44128,31976,44127,31976,9670
17:56:26,3840,550,20133,7177,20069,206639620,136797550,1145,1380,10571,6,44128,31976,44127,31976,9670
17:56:28,3833,543,20133,7178,20069,206639620,136797623,1145,1380,10571,6,44128,31976,44127,31976,9670
17:56:29,3813,523,20133,7183,20068,206639620,136797913,1148,1380,10568,6,44128,31976,44127,31976,9670
17:56:30,3775,485,20133,7184,20064,206639620,136798876,1150,1380,10566,6,44128,31976,44127,31976,9670
17:56:31,3771,481,20133,7183,20064,206639620,136798907,1150,1380,10566,6,44128,31976,44127,31976,9670
17:56:32,3779,489,20133,7185,20063,206639620,136798977,1150,1380,10566,6,44128,31976,44127,31976,9670
17:56:33,3840,519,20165,7249,20058,206639629,136800279,1151,1380,10566,6,44128,31976,44127,31976,9670
17:56:34,3785,486,20146,7239,20058,206639629,136800329,1151,1380,10565,6,44128,31976,44127,31976,9670
17:56:35,3781,476,20152,7243,20058,206639629,136800391,1151,1380,10565,6,44128,31976,44127,31976,9670
17:56:36,3776,470,20149,7218,20057,206639629,136800453,1151,1380,10565,6,44128,31976,44127,31976,9670
17:56:37,3787,481,20150,7219,20057,206639629,136800504,1151,1380,10565,6,44128,31976,44127,31976,9670
17:56:39,3783,477,20150,7218,20057,206639629,136800544,1151,1380,10565,6,44128,31976,44127,31976,9670
17:56:40,3776,465,20154,7219,20057,206639629,136800647,1151,1380,10565,6,44128,31976,44127,31976,9670
17:56:41,3754,443,20154,7243,20056,206639629,136800688,1152,1380,10565,6,44128,31976,44127,31976,9670
17:56:42,3727,416,20154,7239,20056,206639629,136800712,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:43,3732,421,20154,7240,20054,206639629,136800773,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:44,3740,429,20154,7241,20054,206639629,136800809,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:45,3715,404,20157,7243,20053,206639629,136801023,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:46,3716,405,20157,7242,20053,206639629,136801034,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:47,3753,442,20154,7242,20053,206639629,136801037,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:49,3768,457,20154,7242,20053,206639629,136801057,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:50,3766,449,20160,7260,20053,206639629,136801067,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:51,3745,428,20162,7249,20053,206639629,136801076,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:52,3741,424,20162,7253,20053,206639629,136801109,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:53,3775,459,20160,7227,20053,206639629,136801110,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:54,3796,479,20160,7227,20053,206639629,136801143,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:55,3816,499,20160,7244,20053,206639629,136801154,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:56,3783,466,20160,7246,20053,206639629,136801166,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:57,3775,458,20160,7235,20052,206639629,136801172,1152,1380,10564,6,44128,31976,44127,31976,9670
17:56:58,3785,468,20160,7235,20052,206639629,136801173,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:00,3787,471,20160,7238,20052,206639629,136801194,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:01,3780,463,20160,7237,20051,206639629,136801469,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:02,3782,465,20162,7238,20051,206639629,136801514,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:03,3783,463,20163,7240,20051,206639629,136801520,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:04,3774,454,20163,7242,20051,206639629,136801524,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:05,3760,440,20163,7246,20051,206639629,136801630,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:06,3757,437,20163,7249,20051,206639629,136801654,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:07,3747,427,20163,7225,20050,206639629,136801716,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:08,3768,448,20163,7226,20050,206639629,136801719,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:09,3779,459,20163,7227,20050,206639629,136801730,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:10,3763,443,20163,7253,20050,206639629,136801743,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:12,3748,428,20163,7249,20050,206639629,136801751,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:13,3754,434,20163,7241,20050,206639629,136801773,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:14,3661,339,20165,7334,20049,206639629,136801836,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:15,3644,319,20171,7323,20049,206639629,136801864,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:16,3788,463,20171,7323,20049,206639629,136801869,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:17,3702,377,20168,7323,20049,206639629,136801877,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:18,3664,339,20168,7323,20049,206639629,136801881,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:19,3690,365,20168,7324,20049,206639629,136801887,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:20,3684,359,20168,7328,20049,206639629,136801900,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:21,3655,330,20168,7331,20049,206639629,136801906,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:23,3654,325,20172,7324,20039,206639629,136804497,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:24,3664,334,20172,7330,20039,206639629,136804501,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:25,3661,329,20174,7342,20039,206639629,136804510,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:26,3640,308,20174,7367,20039,206639629,136804519,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:27,3627,295,20174,7366,20039,206639629,136804524,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:28,3645,313,20174,7366,20039,206639629,136804529,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:29,3637,305,20174,7365,20039,206639629,136804529,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:30,3619,287,20174,7380,20039,206639629,136804530,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:31,3655,323,20174,7364,20039,206639629,136804541,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:32,3655,323,20175,7364,20039,206639629,136804550,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:34,3644,311,20175,7366,20039,206639629,136804551,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:35,3650,318,20175,7368,20039,206639629,136804570,1152,1380,10564,6,44128,31976,44127,31976,9670
17:57:36,3824,515,20152,7273,20136,206661694,136804577,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:37,3777,466,20153,7277,20136,206661694,136804586,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:38,3768,457,20153,7289,20136,206661694,136804601,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:39,3813,503,20153,7222,20136,206661694,136804617,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:40,3818,508,20153,7235,20136,206661694,136804641,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:41,3807,494,20156,7222,20136,206661694,136804649,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:42,3815,501,20156,7214,20136,206661694,136804662,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:43,3802,485,20160,7214,20136,206661694,136804666,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:44,3785,467,20160,7214,20136,206661694,136804690,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:46,3814,497,20160,7216,20135,206661694,136804695,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:47,3791,474,20160,7219,20135,206661694,136804696,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:48,3791,473,20160,7222,20135,206661694,136804712,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:49,3818,500,20160,7226,20135,206661694,136804735,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:50,3813,496,20160,7218,20135,206661694,136804735,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:51,3818,501,20160,7204,20135,206661694,136804752,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:52,3809,492,20160,7220,20135,206661694,136804805,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:53,3814,497,20160,7210,20135,206661694,136804806,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:54,3803,485,20160,7208,20135,206661694,136804809,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:55,3799,482,20160,7209,20135,206661694,136804834,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:57,3817,500,20160,7210,20135,206661694,136804835,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:58,3821,503,20161,7210,20135,206661694,136804841,1052,1380,10664,6,44128,31976,44127,31976,9670
17:57:59,3889,571,20160,7209,20135,206661815,136804847,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:00,3858,538,20163,7218,20135,206661815,136804949,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:01,3822,501,20165,7210,20135,206661815,136805009,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:02,3814,494,20163,7211,20135,206661815,136805028,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:03,3825,504,20163,7214,20135,206661815,136805031,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:04,3783,462,20163,7217,20135,206661815,136805038,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:05,3784,463,20163,7222,20135,206661815,136805047,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:06,3781,459,20164,7201,20135,206661815,136805059,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:08,3789,467,20164,7207,20135,206661815,136805060,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:09,3774,452,20164,7205,20135,206661815,136805062,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:10,3796,474,20164,7202,20134,206661815,136805065,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:11,3798,476,20164,7216,20134,206661815,136805073,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:12,3792,470,20164,7215,20134,206661815,136805105,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:13,3805,483,20164,7216,20134,206661815,136805109,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:14,3787,433,20193,7236,20132,206661815,136805621,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:15,3774,345,20266,7242,20132,206661815,136805682,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:16,3776,348,20266,7242,20132,206661815,136805685,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:17,3792,364,20266,7242,20132,206661815,136805707,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:19,3794,366,20266,7243,20132,206661815,136805710,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:20,3806,377,20266,7246,20132,206661815,136805714,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:21,3871,443,20266,7174,20118,206661815,136805763,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:22,3861,433,20266,7193,20118,206661815,136805781,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:23,3869,440,20266,7181,20118,206661815,136805785,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:24,3873,445,20266,7183,20118,206661815,136805788,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:25,3867,439,20266,7165,20117,206661815,136805935,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:26,4199,771,20266,6812,20092,206661815,136805948,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:27,4235,806,20266,6800,20092,206661815,136805957,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:28,4244,815,20266,6800,20092,206661815,136805969,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:30,4239,810,20266,6800,20092,206661815,136805971,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:31,4236,808,20266,6801,20092,206661815,136805977,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:32,4220,792,20266,6801,20092,206661815,136805992,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:33,4228,799,20266,6801,20092,206661815,136805995,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:34,4242,814,20266,6802,20092,206661815,136805997,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:35,4255,827,20266,6778,20091,206661815,136806044,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:36,4237,808,20266,6776,20091,206661815,136806083,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:37,4225,796,20266,6784,20091,206661815,136806095,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:38,4254,820,20272,6780,20091,206661815,136806097,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:39,4261,825,20273,6779,20091,206661815,136806112,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:40,4254,818,20273,6797,20091,206661815,136806118,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:42,4230,794,20273,6796,20091,206661815,136806129,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:43,4223,787,20273,6798,20091,206661815,136806132,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:44,4202,766,20274,6796,20091,206661815,136806145,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:45,4231,795,20274,6797,20091,206661815,136806154,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:46,4208,772,20274,6797,20091,206661815,136806154,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:47,4238,802,20274,6797,20091,206661815,136806168,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:48,4233,797,20274,6798,20091,206661815,136806171,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:49,4242,806,20274,6802,20091,206661815,136806174,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:50,4211,723,20326,6816,20082,206661815,136808705,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:51,4200,712,20326,6832,20082,206661815,136808725,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:53,4219,716,20340,6793,20082,206661815,136808729,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:54,4218,715,20340,6792,20082,206661815,136808772,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:55,4240,737,20340,6792,20082,206661815,136808773,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:56,4209,706,20340,6805,20082,206661815,136808777,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:57,4208,696,20349,6806,20082,206661815,136808821,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:58,4217,705,20349,6805,20082,206661815,136808824,1052,1380,10664,6,44128,31976,44127,31976,9670
17:58:59,4203,691,20349,6806,20082,206661815,136808824,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:00,4198,685,20350,6810,20081,206661815,136808843,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:01,4188,676,20352,6807,20081,206661815,136808869,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:02,4202,690,20350,6810,20081,206661815,136808874,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:04,4216,703,20350,6813,20081,206661815,136808875,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:05,4208,687,20359,6816,20081,206661815,136808900,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:06,4208,682,20362,6814,20076,206661815,136810241,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:07,4221,693,20365,6812,20076,206661815,136810263,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:08,4208,680,20365,6800,20076,206661815,136810264,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:09,4209,674,20372,6802,20075,206661815,136810510,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:10,4192,657,20372,6820,20075,206661815,136810550,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:11,4191,657,20372,6821,20075,206661815,136810558,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:12,4183,648,20372,6820,20075,206661815,136810563,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:13,4193,658,20372,6820,20075,206661815,136810581,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:14,4203,667,20373,6822,20074,206661815,136810862,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:16,4178,634,20381,6823,20074,206661815,136810893,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:17,4133,589,20381,6822,20074,206661815,136810897,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:18,4180,637,20381,6823,20074,206661815,136810897,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:19,4180,637,20381,6823,20074,206661815,136810908,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:20,4187,643,20381,6828,20073,206661815,136811166,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:21,4188,642,20383,6830,20073,206661815,136811214,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:22,4193,648,20383,6836,20072,206661815,136811228,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:23,4187,642,20383,6834,20072,206661815,136811229,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:24,4199,653,20383,6805,20072,206661815,136811245,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:25,4201,655,20383,6821,20072,206661815,136811246,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:27,4220,674,20383,6805,20072,206661815,136811246,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:28,4203,657,20383,6805,20072,206661815,136811246,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:29,4206,661,20383,6805,20072,206661815,136811246,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:30,4218,672,20383,6805,20072,206661815,136811273,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:31,4203,657,20383,6805,20072,206661815,136811273,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:32,4205,659,20383,6805,20072,206661815,136811278,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:33,4176,630,20383,6806,20072,206661815,136811292,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:34,4181,635,20383,6805,20072,206661815,136811298,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:35,4189,643,20383,6806,20072,206661815,136811299,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:36,4178,633,20383,6815,20072,206661815,136811302,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:38,4173,626,20383,6806,20072,206661815,136811312,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:39,4168,617,20387,6806,20072,206661815,136811312,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:40,4169,619,20387,6808,20072,206661815,136811317,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:41,4188,638,20387,6819,20072,206661815,136811323,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:42,4182,631,20387,6820,20072,206661815,136811326,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:43,4162,611,20387,6820,20072,206661815,136811342,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:44,4179,629,20387,6834,20071,206661815,136811349,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:45,4171,620,20387,6824,20071,206661815,136811354,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:46,4178,627,20387,6805,20071,206661815,136811359,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:47,4208,657,20387,6820,20071,206661815,136811359,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:48,4204,654,20387,6805,20071,206661815,136811360,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:50,4217,667,20387,6821,20071,206661815,136811363,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:51,4226,675,20387,6811,20071,206661815,136811370,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:52,4206,635,20409,6831,20071,206661815,136811386,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:53,4136,543,20429,6886,20071,206661815,136811483,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:54,4146,552,20429,6888,20071,206661815,136811497,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:55,4116,523,20429,6892,20071,206661815,136811531,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:56,4111,514,20433,6885,20070,206661815,136811692,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:57,4112,515,20433,6886,20070,206661815,136811694,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:58,4081,484,20433,6887,20069,206661815,136811914,1052,1380,10664,6,44128,31976,44127,31976,9670
17:59:59,4087,489,20433,6887,20069,206661815,136812031,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:01,4092,495,20433,6888,20068,206661815,136812183,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:02,4086,488,20436,6889,20065,206661815,136812897,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:03,4108,511,20434,6888,20065,206661815,136812958,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:04,4098,501,20437,6908,20063,206661815,136813508,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:05,4109,512,20437,6897,20062,206661815,136813707,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:06,4103,501,20438,6894,20062,206661815,136813793,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:07,4101,495,20442,6895,20062,206661815,136813801,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:08,4102,497,20442,6895,20062,206661815,136813812,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:09,4108,499,20448,6897,20060,206661815,136814297,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:10,4122,509,20451,6905,20060,206661815,136814317,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:12,4100,487,20449,6904,20060,206661815,136814328,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:13,4091,478,20449,6903,20060,206661815,136814329,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:14,4086,473,20452,6904,20060,206661815,136814337,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:15,4089,475,20452,6904,20060,206661815,136814338,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:16,4079,465,20450,6904,20060,206661815,136814348,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:17,4078,464,20450,6903,20060,206661815,136814348,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:18,4103,489,20450,6902,20060,206661815,136814349,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:19,4084,470,20450,6929,20060,206661815,136814349,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:20,4083,469,20450,6907,20060,206661815,136814351,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:21,4157,543,20450,6817,20052,206661815,136814352,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:23,4167,553,20450,6799,20052,206661815,136814355,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:24,4190,576,20450,6769,20052,206661815,136814378,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:25,4293,681,20448,6713,20052,206661815,136814399,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:26,4328,717,20448,6653,20046,206661815,136814409,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:27,4334,723,20448,6654,20046,206661815,136814431,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:28,4350,739,20451,6654,20046,206661815,136814431,1052,1380,10664,6,44128,31976,44127,31976,9670
18:00:29,4346,734,20451,6654,20046,206661815,136814431,1052,1380,10664,6,44128,31976,44127,31976,9670
